UserName,Handle,Timestamp,Comments,Likes,Retweets,Text
88.9 Noticias,@889Noticias,2020-11-05T20:42:34.000Z,"En promedio, en los últimos 20 años de 43 mil aspirantes que presentaron el examen para ingresar a una especialidad médica solo se aceptó a 9 mil, dejando fuera al 80%. 

En 2020 se pretende otorgar 18 mil 929 lugares, en un hecho histórico para los aspirantes: #INSABI. oh",,4,6
Sebastian AR,@SebastianAr,2020-11-05T20:42:34.000Z,"Replying to 
@ea_puerto
 and 
@EnriqueAlfaroR#insabi sin fondos",,,
Diputados Morena Edomex,@GPMorenaEdomex,2020-11-05T20:42:34.000Z," Nuestra compañera diputada 
@AnaisBurgosH
 destacó -durante la comparecencia del Secretario de Salud Gabriel O’Shea Cuevas- la coordinación con el #INSABI, para que en el #EdoMéx se pueda garantizar el abasto de medicamentos y los servicios de salud. 

#DiputadosMorenaEdomexLegislatura Edomex and Marcaje_Legislativo",,2,
RID Televisión,@RIDTelevision,2020-11-03T15:15:34.000Z,"#EstrenoRIDTv 
 SIGUE FLOTANDO LA CORRUPCIÓN DE #AMLO! AUDITORIA de la #ASF revela deficiencias en el #INSABI!!!
 Sigue aquí la transmisión 
: https://youtu.be/jLsfMax_YiY
 Suscríbete a nuestro canal de #YouTube y no te pierdas nuestros contenidos.iguel Quintana®
 and 6 others",,19,29
MarielenaVega,@MarielenaVega,2020-11-03T15:15:34.000Z,"Candil de la calle… así la salud
En esta nueva realidad de salud, esquemas como la distribución, almacenamiento y precios, parecen ser algo colateral.  
#LuisAntonioRamírez #IMSS #INSABI
#ZoéRobledo #ISSSTECandil de la calle… así la salud
Candil de la calle y oscuridad de su casa. Así, el sistema de salud pública en México.
marielenavega.com",,3,2
hiloinformativo,@hiloinformativo,2020-11-03T15:15:34.000Z,"Portadas del #3DeNoviembre
El Universal: Exdirector de #Oderbrecht confronta a Emilio Lozoya
Reforma:#Videgaray es traidor a la patria, acusa #FGR
El Financiero:¿#Trump o #Biden?
El Heraldo: El #INSABi sin registro de 3 mmdp #FelizMartes #Elecciones2020",1,3,3
xevt - xhvt,@xevtfm,2020-11-03T15:15:34.000Z,"En una carta dirigida al presidente de #México 
@lopezobrador_
,  los 10 gobernadores de la 
@AFederalista
 pidieron hacer la distribución geográfica de recursos pendientes como #INSABI y #SCTPropone Alianza Federalista que en presupuesto 2021 ningún estado reciba menos recursos
En una carta dirigida al presidente de México, Andrés Manuel López Obrador, los 10 gobernadores de la Alianza Federalista, propusieron que en el presu...
xevt.com",,,1
Mujer que corre con lobos #RedMasUNO,@MujerLobos,2020-11-03T15:15:34.000Z,"¿Alguien a probado las mieles de estar inscrito en el #INSABI? ¿Qué tal les ha ido? Ya van para 2 años de este gobierno del infierno, ¿Alguna buena experiencia al utilizarlo? #Salud=Vida  #RedMasUNO 
@SSalud_mx
 

El desastre del InsabiThe following media includes potentially sensitive content. Change settings
View",,13,15
Amanda,@azpiar,2020-11-03T15:15:34.000Z,"Imagínense cómo va a ser en adelante con el #Insabi, integrado por puro improvisado sin experiencia en los temas de salud, y sin reglas de operaciónQuote Tweet
El Financiero
@ElFinanciero_Mx
 · Nov 2, 2020
En el primer año de Gobierno del presidente López Obrador, el ejercicio del gasto del rubro social destaca por la opacidad en el sector salud, advierte la @ASF_Mexico. https://elfinanciero.com.mx/nacional/asf-revela-anomalias-en-salud-obra-publica-gobiernos-estatales…",,,
Panorama Veracruz,@PanoramaVer,2020-11-03T15:15:34.000Z,"El Estado de #Veracruz aparece en la lista de los 6 estados con más desabasto de medicamentos oncológicos. El #ISSSTE, #IMSS e #INSABI son quienes reportan el mayor número.
Los otros estados con niveles altos de desabasto son la #CDMX, #Chihuahua, #EdoMex, #Jalisco y #Michoacán.",1,,1
Ma Elena #MexicoEsProVida,@MaElena06,2020-11-03T15:15:34.000Z,"Así como Zabadua va a declarar sobre fraudes d Rosario #Robles y EPN;así deben informar sobre los millones q #LopezElPeorPresidenteDelMundo tiene y no da una sola explicación y la cantidad supera a la d Robles,fideicomisos d #INSABI #FONDEN Todos parejos #DiaDeMuertos 
@FGRMexico",,,
Castex,@cuervosYpalomas,2020-10-31T20:21:20.000Z,"Replying to 
@MarthaTagle
 @ASF_Mexico
 and 4 othersEl PAN Naranja, sigue aplicando aquello dé; ""La mentira cuando no mancha, tizna""

El #Insabi entro en funcionamiento en el 2020.",,,
NTR,@ntrzacatecas,2020-10-31T20:21:20.000Z,"#NotaDelDía El gobernador Alejandro Tello Cristerna informó que #Insabi autorizó al estado 80 plazas nuevas para reforzar la capacidad de atención a la pandemia; actualmente, se tiene una ocupación de 40 por ciento de las camas de hospitalización.#NotaDelDía Autorizan más plazas ante riesgo de colapso #NTR
El gobernador Alejandro Tello Cristerna informó que el Instituto de Salud para el Bienestar (Insabi) autorizó al estado 80 plazas nuevas para reforzar la capacidad de atención a la pandemia; actual...
ntrzacatecas.com",,1,1
Oro Negro,@OroNegroMx,2020-10-31T20:21:20.000Z,"#Insabi no acreditó recursos para pacientes con #VIH dice la #ASF
https://facebook.com/oronegromx/photos/a.594780110536833/3889874347694043/… #OroNegroThe following media includes potentially sensitive content. Change settings
View",,,
EL CIRCO,@elcircotv,2020-10-31T20:21:20.000Z,"""EL CIRCO"":¡#Incertidumbre en el Sector #Salud con la centralización de los recursos del #INSABI: Juan Manuel Flores Femat!
https://noticieroelcirco.blogspot.com/2020/10/incertidumbre-en-el-sector-salud-con-la.html?spref=tw…",,,
Rebeca Quiroz,@beca25240,2020-10-31T20:21:20.000Z," no puede ni operar el  #INSABI  jajaja menos podrá a hacer un sistema de primer mundo Quote Tweet
Sergio Sarmiento
@SergioSarmiento
 · Oct 30, 2020
""Vamos a tener un sistema de salud como el que tienen en Dinamarca, como el que tienen en Canadá, porque no es un problema de presupuesto, es un problema de corrupción"".
Andrés Manuel López Obrador",,,
Mayeli Mariscal,@maye_mariscal,2020-10-31T20:21:20.000Z,"#HeraldoRadio #Jalisco Alejandro Barbosa 
@NARIZROJAAC
  asegura que desabasto de medicamentos de cáncer y debido a q en el 2020 #Insabi no se utilizó porque no hubo reglas de operación, AC operan con donaciones y ""caridades"" que da 
@GobiernoMX
 para atender pacientes 
@mafaldawario",,2,7
EL CIRCO,@elcircotv,2020-10-31T20:21:20.000Z,¡Incertidumbre en el Sector #Salud con la centralización de los #recursos del #INSABI: Juan Manuel Flores Femat! https://noticieroelcirco.com/incertidumbre-en-el-sector-salud-con-la-centralizacion-de-los-recursos-del-insabi-juan-manuel-flores-femat/…,,,
Global News México,@GlobalNMexico,2020-10-31T20:21:20.000Z,"#Destacamos El #IMSS y el #Insabi firmaron un convenio para comenzar con los trabajos de una Unidad de Hemodinamia en el Hospital General Regional (HGR) No. 1, en Morelia-Charo, #Michoacán.IMSS firma convenio con Insabi para establecer Unidad de Hemodinamia
El Instituto Mexicano del Seguro Social (IMSS) y el Instituto de Salud para el Bienestar (Insabi) firmaron un convenio para comenzar con los trabajos de una Unidad de Hemodinamia en el Hospital...
globalnewsmexico.com",,,
fernando j vallejo,@fernadojvallejo,2020-10-31T20:21:20.000Z,"#INSABI danés.Quote Tweet
David Cruz
@irondave11
 · Oct 30, 2020
“Dinamarca” es TT porque hoy recordamos la promesa que hizo #AMLO de tener un sistema de salud como la de aquel país.
#LaLigaMitica",,,1
Jesús Anaya,@JesusAnayaTv,2020-10-31T20:21:20.000Z,"Es grave no saber cómo está operando el 
@INSABI_mx
 y que no se este priorizando en el sistema de salud, nos mencionó #EnEntrevista con 
@canal6tv
 @maacias
, directora de investigación del 
@ciepmx
. 
Agregó que aún está en espera de las reglas de operación del #INSABI
#PEF20212:01
18 views",,,2
Ma Elena #MexicoEsProVida,@MaElena06,2020-10-31T20:21:20.000Z,"#FueHorrible  creerle que sistema de salud sea como el de Dinamarca Saqueó el #INSABI peligra #Salud #SaludPublicaQuote Tweet
Sergio Sarmiento
@SergioSarmiento
 · Oct 30, 2020
Saquear el Fondo de Salud para el Bienestar, antes Seguro Popular, y cerrar plantas farmacéuticas en el país no es la forma de construir un sistema de salud como el de Canadá o el de Dinamarca
https://reforma.com/0bTLUr",1,,
Ag Información,@AGINFOR,2020-10-31T20:21:20.000Z,"#AGINFORMACION... ""INCLUIRÁ LAS #COMPRAS PARA DISTINTOS ENTES PÚBLICOS, TALES COMO: #INSABI (INCLUYE #SEDENA Y #SEMAR), #IMSS, #ISSSTE, #PEMEX...""

https://aginformacion.tv/mexico-presentan-mecanismo-para-adquisicion-de-medicamentos-con-la-unops/…
@maxi_pelaezp
 @lopezobrador_
 @GobiernoMX
 @Mx_Diputados
 @senadomexicano",,,
La Crónica de Hoy,@LaCronicaDeHoy,2020-10-31T20:21:20.000Z,"#NACIONAL | A más tardar el 1 de abril de 2021 el #INSABI deberá reintegrar a la Tesorería de la Federación 33 mil millones de pesosEjecutivo podrá disponer de los 33 mmdp de gastos catastróficos a más tardar el 1 de abril, aprueba...
Entre advertencias de inconstitucionalidad por invadir facultades de la Cámara de Diputados, el Pleno del Senado aprobó introducir a la ley de Ingresos un artículo decimoquinto transitorio por el que...
cronica.com.mx",,1,
El Telurico,@meztlixu,2020-10-31T20:21:20.000Z,"Da RT.. 
.En las panaderías solo Venderan el siguiente pan.

- PAN - DEMIA
- PAN - DEMIAR
- PAN - DE MUERTO
- PAN - DE CAJA

Y LA QUE NO DEBE FALTAR

- LA CODONA - VIDUS (Chocolate, fresa, azucarada, etc)
#COVID19 
@HLGatell
 @zoerobledo
 #IMSS #INSABI #INER #ISSSTE #SSA",,2,3
Melpiromana,@melpiromana,2020-10-31T20:21:20.000Z,"Replying to 
@EINARSON6¿Y las 100 universidades que dijo construiría? ¿Y el 70% ROBADO del seguro popular con el pretexto de convertirlo en el #insabi? #mascotas explíquenos porfa",,,
El Telurico,@meztlixu,2020-10-29T14:16:36.000Z,"Da RT.. 
.En las panaderías solo Venderan el siguiente pan.

- PAN - DEMIA
- PAN - DEMIAR
- PAN - DE MUERTO
- PAN - DE CAJA

Y LA QUE NO DEBE FALTAR

- LA CODONA - VIDUS (Chocolate, fresa, azucarada, etc)
#COVID19 
@HLGatell
 @zoerobledo
 #IMSS #INSABI #INER #ISSSTE #SSAGIF",1,4,4
FactorRh / Positivo,@revistafactorrh,2020-10-29T14:16:36.000Z,"Oficial, #UNOPS se convierte en la compradora de medicamentos. El #Insabi será quien las reparta. Hacienda soltará la lana y Cofepris quizás verifique.
El negrito en el arroz es que la calidad de las medicinas no está garantizada. 
@canifarma",,1,1
David Mendieta,@lynxmx,2020-10-29T14:16:36.000Z,"Pero ya no hay fideicomisos supuestamente con  #corrupción! Tampoco fondos para la salud del propio #INSABI. Y a cambio tenemos... Hmmm.. Programas clientelares.Quote Tweet
Max Kaiser
@MaxKaiser75
 · Oct 28, 2020
Al tipo de cambio de hoy, PEMEX PERDIÓ 550 MIL MILLONES DE PESOS EN 9 MESES!

Se los traduzco: en 9 meses PEMEX perdió TODO lo que hubiera costado el NAIM de Texcoco (250 mil M) + lo que dicen que costará St. Lucía (150 mil M) + el Tren Maya (150 mil M)
NOS ESTÁN DESTRUYENDO! twitter.com/lopezdoriga/st…",,,
Rita Bonita #Implacables #ᐯxᗰ,@RITABONITAS,2020-10-29T14:16:36.000Z,"Replying to 
@lumendoz
 and 
@yeidckolQue se la lleven al #insabi o al #IMSS  #ISSSTE para que se sienta en su #Cuba querida",,,
Sergio Anaya,@sergio5791,2020-10-29T14:16:36.000Z,"Replying to 
@lumendoz
 and 
@yeidckolNo se fue al #IMSS ? Ella es socialista comunista no? O al #Insabi porque no fue ahí? 
es una #comunista #capitalista",,,
Periódico Momento,@PrensaMomento,2020-10-29T14:16:36.000Z,"#INSABI #CDMX #SLP | el Gobernador del Estado, Juan Manuel Carreras López se reunió con Juan Antonio Ferrer Aguilar, Director General del Instituto de Salud y Bienestar (INSABI), con el propósito de trabajar en el fortalecimiento de sus procesos de… https://periodicoelmomento.com/2020/10/28/fortalecen-proceso-de-transicion-del-hospital-central-como-institucion-de-alta-especialidad/…",,,
Spizaetos13,@Spizaetos131,2020-10-29T14:16:36.000Z,"Replying to 
@Por_miPatria99Mmmhhh dicen que no.... otros dicen que si...

Solo le pedimos a Dios que haga justicia y mínimo le entuben por el *

P.d. Ya ve Tia Yakult 
@yeidckol
, por no irse a Cuba o mínimo al #INSABI",1,,3
ignazoriginalversion,@ignazspain,2020-10-29T14:16:36.000Z,"En el Hospital Español cómo en cualquier otro privado, el depósito para internos de #COVID19  es de $1.000.000 
Chairos, ustedes tienen al #insabiQuote Tweet
Yeidckol Polevnsky
@yeidckol
 · Oct 28, 2020
Agradezco a todos su preocupación e interés por mi salud, les informo que no estoy en terapia intensiva. Estoy en la clínica de #COVID19 con buenos resultados. #Yeidckol #LucharEsLaRespuesta #QuedateEnCasa #SanaDistancia twitter.com/SalvadorZA/sta…",,1,1
El Telurico,@meztlixu,2020-10-29T14:16:36.000Z,"SABÍA DEDUCCIÓN DEL DR CHAPATIN.

UN GENIO DE LA SALUD.

EL TAPABOCAS NO DIGO QUE SIRVA, PERO NO SIRVE PA LO QUE SIRVE Y SI SIRVE PA LO QUE SI SIRVE.
@HLGatell
 #IMSS #INSABI #INER #ISSSTE #SSA 
@zoerobledo
 #CHTPM_KKs0:05
41 views",,3,5
El Sol de México,@elsolde_mexico,2020-10-29T14:16:36.000Z,"En su cuarto intento, Morena logra reformar la Ley General de Salud para quitarle al #Insabi 33 mil millones de pesosMorena concreta reforma a Ley de Salud para darle recursos a AMLO por 33 mmdp
Fueron 242 votos a favor de Morena y sus aliados del PT, PES y PVEM, 5 abstenciones y 7 votos en contra
elsoldemexico.com.mx",,1,1
cancermex,@cancermex,2020-10-29T14:16:36.000Z,¿Por qué #MásPresupuestoparaSalud? Son 240 mil millones de pesos que deben ir a #INSABI e #IMSS-Bienestar donde se atienden a las personas más pobres; quienes trabajan sin seguridad social o viven en las zonas rurales e indígenas marginadas. Firma: https://bit.ly/3ivdyjm,,4,3
Albión,@AlbionAlbion,2020-10-29T14:16:36.000Z,"Replying to 
@yeidckolPorqué no fue al #INSABI? ",,,
La Jornada San Luis,@JornadaSanLuis,2020-10-29T14:16:36.000Z,"Aprueban en San Lázaro transferir $33 mil millones del #Insabi a la Tesorería
http://ow.ly/pJsn50C5naE",,,
MMC,@RedPortero,2020-10-29T14:16:36.000Z,"Deseo se recupere, pero insisto debio atenderse en el #IMSS hay que ser congruente si ya dicen que mejoraron la atencion y que han domado la pandemia debió ir a u  hospital del #INSABIQuote Tweet
Lourdes mendoza
@lumendoz
 · Oct 28, 2020
#Noticia @yeidckol ha sido ingresada al área de terapia intensiva del Hospital Español. Mis mejores deseos de que pronto recupere la salud
Show this thread",,,1
"𝒮𝓀𝓎
#𝚄𝚜𝚊𝙲𝚞𝚋𝚛𝚎𝚋𝚘𝚌𝚊𝚜",@jnx_nia,2020-10-28T01:40:20.000Z,"Replying to 
@ClaudiasheinSi la trataron bien en el #INSABI ?",,,
@elsudcalif,@elsudcalif,2020-10-28T01:40:20.000Z,"En comisión, diputados de #Morena aprueban quitar 33 mdp al #Insabi  
► https://buff.ly/35DNI8l",1,,
amhidalgo,@amdigitalhgo,2020-10-28T01:40:20.000Z,"Debido a la desaparición del #SeguroPopular y a que el #Insabi no tiene reglas claras de operación. Arrastra Hospital del Niño DIF pasivo de 52 mdp, por desaparición de Seguro Popular
Debido a la desaparición del Seguro Popular y a que el Instituto de Salud para el Bienestar no tiene reglas claras de operación.  
am.com.mx",,1,
Antonio Damian,@Antonio_damianc,2020-10-28T01:40:20.000Z,"Replying to 
@avieuAlguien sabe que paso con el #INSABI??",,,
E T,@Erikkth98,2020-10-28T01:40:20.000Z,"Oye 
@Claudiashein
 en que clínica del #insabi te vas a atender  para que nos pases el dato de en cuales hay camas y ventiladores disponibles",,,
Moisés,@gatofeo_mtd,2020-10-28T01:40:20.000Z,"Replying to 
@Claudiashein
 @SSaludCdMx
 and 
@incmnszmxPronta recuperación y recomiendo no se atienda en clínicas privadas como algunos camaradas altos miembros del movimiento que no son congruentes con la temática y retórica oficial... #INSABI... #Covid19",,,
LaloFlores,@Laloflores_Mx,2020-10-28T01:40:20.000Z,"Replying to 
@politicomx
 @mario_delgado
 and 6 othersInfortunadamente ninguno de ellos se fue a peregrinar al #ISSSTE o al #INSABI. 
Si lo hubieran hecho tendrían los elementos necesarios para cambiar su pésima gestión ante esta crisis sanitaria.
Lo que es seguro es que se dieron  cuenta que su fuerza es de contagio y no moral.
.",,1,4
El Sol de Cuernavaca,@SolDeCuernavaca,2020-10-28T01:40:20.000Z,"#Entérate | En 15 días tendrán respuesta ex trabajadores del #SeguroPopular quienes demandan ser adheridos al #INSABI y se manifestaron hoy frente a Palacio de Gobierno
: Froylán trujillo
https://bit.ly/2ybFAKH",,,
Mirador21,@Mirador212,2020-10-28T01:40:20.000Z,"Ex trabajadores del Seguro Popular piden reinstalación 

Esta mañana ex trabajadores del extinto Seguro Popular se manifestaron solicitando su reinstalación al #INSABI o su liquidación por los años trabajados.",,,
ᑕᗴᔑᗩᖇ,@C3S4RLDs,2020-10-28T01:40:20.000Z,"Replying to 
@EnriqueAlfaroRPor que en Jalisco no entro el #INSABI. Claro que fue una decisión de prioridad. No sólo para los que operan desde directivos hasta Dr. Enfermeras. Camioneros seguridad. Con #INSABI no estarían. Son ""Trabajos"". Que no se perdieron  y que familias se benefician de ello",,,
jose,@zambran_jose,2020-10-28T01:40:20.000Z,"Replying to 
@mario_delgado
 and 
@ClaudiasheinYA FUE AL #INSABI!!! YA VES QUE UDS PRESUMEN SU AUSTERIAD FRANCISCANA... BOLA DE EMBUSTEROS...",,,1
Gaby Osorio,@Gabyosoriohdz,2020-10-28T01:40:20.000Z,"A Chihuahua, a través del #INSABI, se envió un hospital móvil, personal médico y 52 ventiladores, además, 
@Tu_IMSS
 emprendió una reconversión hospitalaria adicional en el estado.",1,2,5
El Sol de México,@elsolde_mexico,2020-10-28T01:40:20.000Z," #EnVivo #ConferenciaPresidente 

Hugo López-Gatell informó que, a petición del gobierno de Chihuahua, el #INSABI envió un hospital móvil a esa entidad, personal médico y 52 ventiladores

http://bit.ly/37HOZxR",3,10,9
MORENA Anonymous,@morenaAnonymous,2020-10-28T01:40:20.000Z,"Replying to 
@EnriqueAlfaroRDeja de mentir, politiquero.

La #4T está avanzando fuerte en el mejoramiento del sistema de salud en el país.

Es tu culpa que #Jalisco no esté en el #INSABI",,,3
Beatriz Martinez,@MSP_Beatrix,2020-10-28T01:40:20.000Z,"El secretario de 
@SSalud_mx
 y el secretario académico de 
@SaludPublicaMx
 ofrecerán un webinar sobre la transformación del sistema de salud: caso #INSABI

No puedo esperar! 
#saludpublica #HPSR #IPSSQuote Tweet
Escuela de Salud Pública de México
@SaludPublicaMx
 · Oct 26, 2020
Conéctate al webinar: ""El INSABI y la transformación del Sector Salud"" en: https://bit.ly/31Nvb8t

Ponentes: 
Dr.@ELazcanoPonce, ESPM
Mtro. @Juanferrer62, @INSABI_mx
 Viernes 30 de Octubre 2020 

¡La #ESPM te invita!",1,5,13
Policiaca San Luis,@PoliciacaL,2020-10-26T19:21:13.000Z,"#CongresodelEstadoSLP | Fue un error del #GobiernodelEstadoSLP adherirse a la creación #INSABI#CongresodelEstadoSLP | Fue un error del #GobiernodelEstadoSLP adherirse a la creación #INSABI
Entrada de @PoliciacaL:
policiacasanluis.com",,,
Senadores del PRD,@SenadoresPRD,2020-10-26T19:21:13.000Z,"Como senador, he recibido mensajes de gente que no está siendo atendida en #Insabi, es una muestra de que se ha operado mal; hay falta de medicinas, doctores. Por falta de reglas y control, no va a superar una auditoría, comparte 
@JMFocil",1,,
Realidad San Luis,@realidadsanluis,2020-10-26T19:21:13.000Z,"#CongresodelEstadoSLP | Grave error haberse adherido al #INSABI que hoy se encuentra en el limbo jurídico#CongresodelEstadoSLP | Grave error haberse adherido al #INSABI que hoy se encuentra en el limbo...
Entrada de @realidadsanluis.
realidadsanluis.com",,,
Borde Político,@BordePolitico,2020-10-26T19:21:13.000Z,"#ParlamentoAbierto | No debemos echar en saco roto este tema porque llevamos décadas acumuladas de rezago, algunas de las propuestas del #PEF2021 requieren viabilidad, es muy pobre el tema de infraestructura  
@mariana_c_v
 @mexevalua
#INSABI
#Presupuesto2021",,1,
Borde Político,@BordePolitico,2020-10-26T19:21:13.000Z,"#ParlamentoAbierto | Es necesario que las comisiones de 
@C_Presupuesto
 y Salud de 
@Mx_Diputados
 soliciten un informe de monitoreo y una evaluación del impacto de esta reforma. El dictamen no incluye estas medidas de gobernanza 
@mariana_c_v
 @mexevalua
#INSABI
#Presupuesto2021",,2,4
Borde Político,@BordePolitico,2020-10-26T19:21:13.000Z,"#ParlamentoAbierto | Urge contar con estudios de impacto presupuestario para tener claridad de la demanda de los servicios de salud y el costo de atender dichos padecimientos. Invito a la 
@C_Presupuesto
 para realizarlos 
@mariana_c_v
 @mexevalua
#INSABI
#Presupuesto2021",,,
Borde Político,@BordePolitico,2020-10-26T19:21:13.000Z,"#ParlamentoAbierto | Mx invierte la mitad de lo que destina Chile a su sistema de salud. Se debe aumentar el gasto en infraestructura para garantizar el derecho a la salud de la población en México. 
@mariana_c_v
 @mexevalua
 

#INSABI
#LeyDeIngresos
#Presupuesto2021",,,2
Borde Político,@BordePolitico,2020-10-26T19:21:13.000Z,"#ParlamentoAbierto | No hay fuentes de financiamiento realistas y sostenibles para el sistema de salud, debemos discutirlo a fondo Héctor Villarreal 
@ciepmx
 

#INSABI
#Fideicomisos
#Presupuesto2021",,,
Lizzette Pérez,@fueradelugar,2020-10-26T19:21:13.000Z,"La promotora del régimen socialista castrense de Cuba y Venezuela, Yeidkol Polensky, se atiende en el conservador y capitalista Hospital Español. Ahí nomas. ¿Y el #INSABI?  #MéxicoDateCuenta",1,,
MMC,@RedPortero,2020-10-26T19:21:13.000Z,"En el #INSABI no le  costaría nada, ahí donde se atiende a los pobres aaah si que usted no es pobre, bueno si, de pensamiento pero bueno, que bien que ya esta mejor, ánimo alguien tiene que fregar a #México y #LopezDictadorde4ta no puede solo, que se mejore 
@yeidckolQuote Tweet
Yeidckol Polevnsky
@yeidckol
 · Oct 24, 2020
Me encuentro bien y de buenas, les reitero mi cariño, agradecimiento y mi decisión. #LaLuchaEsLaRespuesta  #LealtadTrabajoResultados
#yeidckol #COVID19 #SanaDistancia",,,1
Antonio Damian,@Antonio_damianc,2020-10-26T19:21:13.000Z,"Replying to 
@aracelibsYa quisiera parecerse el #INSABI por lo menos tantito al Seguro de Nueva Generación de 
@FelipeCalderon",,,1
Robert HP,@beto_hernandezp,2020-10-26T19:21:13.000Z,"Replying to 
@yeidckolMira que bien se ve la clínica del #IMSS #INSABI #FUERZACOVID #marchadelmillon #MORENA #Mexico",,,2
ImpactoNoticias,@impactocamargo,2020-10-26T19:21:13.000Z,"INSABI contratará a 70 profesionales de la salud para atender pandemia en Chihuahuaj 
#Chihuahua #COVID #InsabiINSABI contratará a 70 profesionales de la salud para atender pandemia en Chihuahuaj - Impacto | El...
CHIHUAHUA.- Juan Antonio Ferrer, director de INSABI, informó al Secretario de Salud que se contratarían a 70 profesionales de la salud para atender la crisis sanitaria que se vive en Chihuahua....
impactonoticias.com.mx",,,
Alejandro Garza,@AGarza2021,2020-10-26T19:21:13.000Z,"El secretario de Relaciones Exteriores, Marcelo Ebrard enfatizó que las mascarillas quirúrgicas y demás equipo que adquirió el Instituto de Salud para el Bienestar (#INSABI) fortalecerá al sector médico. Así lo informó en su momento 
@Notimex_TV
 ...
https://notimex.mx/media/videos/2020/10/22/Ebrard_destaca_llegada_de_mas_insumos_medicos_al_pais.mp4…",,,
MFU,@MarthinMfu,2020-10-26T19:21:13.000Z,"Bueno. El primer paso del kakas. Fue hacer #INSABI. Si lo recuerdan. Ese q aún no funciona. Ese que recortaron dinero. Y que se están lavando millones.Quote Tweet
Jorge Gómez Naredo
@jgnaredo
 · Oct 23, 2020
Afirma @Javier_Corral que no va a “permitir que se politice” el tema de salud, y acto seguido, ataca al gobierno de @lopezobrador_ y dice que es lo peor en todo  y en salud él y bla bla bla. 

Cada día cae más bajo Corral. Cada día se supera en eso de ser más mezquino.",,,
Patana Triviño,@patrivino4515,2020-10-23T22:04:03.000Z,"#INSABI asesinoQuote Tweet
Ana Francisca Vega
@anafvega
 · Oct 23, 2020
Alrededor de 200 mujeres pacientes de cáncer de mama en Nuevo León quedaron sin atención desde que el Seguro Popular fue sustituido por el INSABI. Esta es parte de su historia. 1/8
Show this thread",,,
"Business Compliance, S.C.",@BComplianceSC,2020-10-23T22:04:03.000Z,"#𝐂𝐨𝐦𝐩𝐚𝐫𝐞𝐜𝐞𝐧𝐜𝐢𝐚 𝐚𝐧𝐭𝐞 #𝐃𝐢𝐩𝐮𝐭𝐚𝐝𝐨𝐬
El titular de la #SecretaríadeSalud,del #IMSS #ISSSTE y del #INSABI,fueron a la #CámaradeDiputados a exponer cómo se ha llevado a cabo la gestión de la #CrisisSanitaria en nuestro país.
🄵🅄🄴🄽🅃🄴: https://bit.ly/31zHbKx",,,
Jassel Es,@JasselEs,2020-10-23T22:04:03.000Z,"Y en #Chihuahua el #INSABI no da la atención médica que daba el seguro popular.Quote Tweet
Ana Francisca Vega
@anafvega
 · Oct 23, 2020
Alrededor de 200 mujeres pacientes de cáncer de mama en Nuevo León quedaron sin atención desde que el Seguro Popular fue sustituido por el INSABI. Esta es parte de su historia. 1/8
Show this thread",,,
"Alto a la Corrupción
#UsaCubreboca",@AngelesTeVi,2020-10-23T22:04:03.000Z,"Le creen al 
 de #PalacioNacional? Recuerdan: 
- El #insabi será mejor que el #SeguroPopular
- Estamos preparados para el #COVID19 
Ya sabemos los resultados 
#AmloLujoDePendejeteQuote Tweet
El Universal
@El_Universal_Mx
 · Oct 23, 2020
""Contamos con el apoyo de los médicos. El reporte que tengo es que tenemos 31% de ocupación de camas con ventilador, es decir, 69% de disponibilidad nacional"", señaló el presidente @lopezobrador_ https://eluniversal.com.mx/nacion/amlo-mexico-esta-preparado-para-enfrentar-un-rebrote-de-covid…",,,1
Coatza Digital,@CoatzaDigital,2020-10-23T22:04:03.000Z,"Hospital Materno-Infantil será operado por el Insabi después de pandemia.

https://bit.ly/34mvo43

#Veracruz #ZonaSur #Insabi #CoatzaDigital #Síguenos #DaleLike #Comparte",,,
fernando j vallejo,@fernadojvallejo,2020-10-23T22:04:03.000Z,"Replying to 
@romferez
 and 
@GerundioEy para el pueblo:
#INSABI sin pies ni cabeza.",,,
Yuyas Ocir,@yuyas19,2020-10-23T22:04:03.000Z,"#InsabiQuote Tweet
Ana Francisca Vega
@anafvega
 · Oct 23, 2020
Alrededor de 200 mujeres pacientes de cáncer de mama en Nuevo León quedaron sin atención desde que el Seguro Popular fue sustituido por el INSABI. Esta es parte de su historia. 1/8
Show this thread",,,
The Mexico Post,@MexicoPost,2020-10-23T22:04:03.000Z,"Luego del incremento de casos de #COVID19 en #Chihuahua y su retorno a #SemáforoRojo; el secretario de Salud, Jorge Alcocer, el subsecretario Hugo López-Gatell y los titulares del #IMSS e #INSABI viajarán a la entidad para reforzar las acciones y frenar el rebrote.",,1,1
Héctor,@Archiniego,2020-10-23T22:04:03.000Z,"Los insumos cuando? 
Los apoyos cuando?
El chafa #Insabi no sirve
TANTITA PINCHE MADRE !Quote Tweet
Jesús Ramírez Cuevas
@JesusRCuevas
 · Oct 23, 2020
El @GobiernoMX firmó un decreto para declarar de forma legal el 23 de octubre como el #DíaDeLasMédicasYLosMédicos. Este año especialmente reconocemos el servicio y trabajo que han brindado ante la pandemia que nos aqueja. ¡Felicidades! Gracias por salvar vidas y por su entrega",,1,2
Nanno B-liever,@realnannob,2020-10-23T22:04:03.000Z,"Replying to 
@yeidckolPero si fue al #INSABI o al #IMSS ?
#Yeidckol",,,
